payment_id,customer_id,amount,currency,payment_method,failure_reason,timestamp,previous_attempts,previous_recovery_attempts,time_since_failure_minutes,customer_success_rate,customer_lifetime_value,customer_previous_payments,status,true_recovery_probability,recovered,amount_recovered
pay_100159,cust_01159,2474.12,INR,upi,network_failure,2026-09-02T07:39:51.629840+00:00,1,0,2939.0,0.922,120055.04,35,RECOVERED,0.9118,True,2474.12
pay_100160,cust_01160,2134.16,INR,wallet,payment_method_issue,2026-08-29T04:16:30.850446+00:00,2,0,8902.4,0.801,22186.85,44,FAILED,0.3835,False,0.0
pay_100161,cust_01161,1321.03,INR,card,3ds_timeout,2026-09-02T06:59:38.272411+00:00,1,0,2979.2,0.071,0.0,8,FAILED,0.5711,False,0.0
pay_100162,cust_01162,1399.12,INR,upi,payment_method_issue,2026-09-04T02:06:00.011570+00:00,1,0,392.9,0.551,5560.52,4,RECOVERED,0.6334,True,1399.12
pay_100163,cust_01163,681.6,INR,upi,network_failure,2026-09-04T07:36:56.834470+00:00,1,1,61.9,0.599,39255.02,24,RECOVERED,0.7212,True,681.6
pay_100164,cust_01164,1943.51,INR,upi,3ds_timeout,2026-09-04T02:44:18.585430+00:00,1,0,354.6,0.849,48420.59,49,FAILED,0.8716,False,0.0
pay_100165,cust_01165,4391.64,INR,wallet,authentication_failure,2026-09-03T09:50:18.391032+00:00,1,0,1368.6,0.803,133422.6,26,RECOVERED,0.8061,True,4391.64
pay_100166,cust_01166,2282.81,INR,card,authentication_failure,2026-09-04T02:21:15.341119+00:00,2,0,377.6,0.903,191066.5,28,RECOVERED,0.7985,True,2282.81
pay_100167,cust_01167,1213.77,INR,netbanking,temporary_bank_error,2026-09-04T07:13:04.475623+00:00,1,1,85.8,0.772,137563.02,28,FAILED,0.6571,False,0.0
pay_100168,cust_01168,6225.46,INR,card,network_failure,2026-09-02T16:02:31.164085+00:00,1,0,2436.4,0.904,84635.88,31,RECOVERED,0.8296,True,6225.46
pay_100169,cust_01169,2350.39,INR,card,authentication_failure,2026-09-04T06:20:42.721526+00:00,1,0,138.2,0.52,42070.8,20,FAILED,0.6916,False,0.0
pay_100170,cust_01170,1223.86,INR,netbanking,customer_abandonment,2026-09-02T09:05:37.173364+00:00,1,0,2853.3,0.519,28171.98,19,FAILED,0.1509,False,0.0
pay_100171,cust_01171,3384.07,INR,upi,temporary_bank_error,2026-09-03T21:27:23.083949+00:00,2,0,671.5,0.731,75367.65,21,RECOVERED,0.8757,True,3384.07
pay_100172,cust_01172,1945.94,INR,upi,network_failure,2026-09-03T05:03:20.948519+00:00,3,0,1655.5,0.491,7212.54,7,RECOVERED,0.7279,True,1945.94
pay_100173,cust_01173,1972.11,INR,card,authentication_failure,2026-09-02T14:51:37.267865+00:00,1,1,2507.3,0.95,203738.9,41,RECOVERED,0.7137,True,1972.11
pay_100174,cust_01174,3447.87,INR,upi,insufficient_funds,2026-09-02T18:19:41.875987+00:00,1,0,2299.2,0.872,88317.75,29,FAILED,0.5957,False,0.0
pay_100175,cust_01175,3852.15,INR,card,3ds_timeout,2026-09-03T09:30:48.340939+00:00,2,1,1388.1,0.664,63581.96,20,FAILED,0.5381,False,0.0
pay_100176,cust_01176,1748.14,INR,upi,payment_method_issue,2026-09-04T04:26:30.118782+00:00,1,1,252.4,0.769,134923.25,33,FAILED,0.5114,False,0.0
pay_100177,cust_01177,2044.68,INR,upi,temporary_bank_error,2026-09-03T09:37:09.099230+00:00,2,0,1381.7,0.924,32536.13,12,FAILED,0.8774,False,0.0
pay_100178,cust_01178,673.25,INR,card,authentication_failure,2026-09-02T20:19:32.507660+00:00,1,2,2179.3,0.903,11987.94,7,RECOVERED,0.5671,True,673.25
pay_100179,cust_01179,2439.4,INR,emi,temporary_bank_error,2026-09-03T08:36:54.624092+00:00,1,0,1442.0,0.799,61840.4,13,FAILED,0.8229,False,0.0
pay_100180,cust_01180,1398.08,INR,upi,3ds_timeout,2026-09-04T06:58:28.127416+00:00,1,0,100.4,0.849,35503.6,13,RECOVERED,0.8789,True,1398.08
pay_100181,cust_01181,5198.04,INR,upi,insufficient_funds,2026-08-31T17:31:23.653531+00:00,3,0,5227.5,0.425,6257.3,25,RECOVERED,0.1796,True,5198.04
pay_100182,cust_01182,1277.76,INR,netbanking,network_failure,2026-09-04T08:06:39.511259+00:00,2,0,32.2,0.882,230079.96,50,RECOVERED,0.8286,True,1277.76
pay_100183,cust_01183,6991.28,INR,card,temporary_bank_error,2026-09-04T00:58:31.131098+00:00,1,0,460.4,0.108,3842.75,10,FAILED,0.6477,False,0.0
pay_100184,cust_01184,627.4,INR,upi,payment_method_issue,2026-09-03T04:15:09.822177+00:00,1,1,1703.7,0.885,29884.14,38,FAILED,0.4266,False,0.0
pay_100185,cust_01185,2428.53,INR,card,temporary_bank_error,2026-09-01T08:19:55.906831+00:00,1,0,4338.9,0.789,150099.07,37,RECOVERED,0.6988,True,2428.53
pay_100186,cust_01186,3361.56,INR,upi,3ds_timeout,2026-09-03T20:29:02.827763+00:00,1,1,729.8,0.97,289334.32,46,RECOVERED,0.7448,True,3361.56
pay_100187,cust_01187,1926.64,INR,netbanking,network_failure,2026-09-04T02:53:45.816512+00:00,1,0,345.1,0.889,35208.8,46,RECOVERED,0.894,True,1926.64
pay_100188,cust_01188,734.19,INR,netbanking,authentication_failure,2026-08-31T21:53:38.133263+00:00,2,0,4965.2,0.963,204790.56,41,RECOVERED,0.6638,True,734.19
pay_100189,cust_01189,2628.53,INR,netbanking,insufficient_funds,2026-09-02T22:17:40.169014+00:00,2,0,2061.2,0.766,129041.75,33,FAILED,0.3655,False,0.0
pay_100190,cust_01190,2338.39,INR,netbanking,authentication_failure,2026-09-04T05:39:11.527758+00:00,2,2,179.7,0.821,15918.66,33,FAILED,0.4713,False,0.0
pay_100191,cust_01191,1163.15,INR,upi,authentication_failure,2026-09-04T07:03:18.679954+00:00,1,0,95.6,0.732,10071.12,4,RECOVERED,0.9381,True,1163.15
pay_100192,cust_01192,3914.78,INR,upi,authentication_failure,2026-09-04T08:22:02.553708+00:00,3,0,16.8,0.932,22577.7,7,RECOVERED,0.743,True,3914.78
pay_100193,cust_01193,1391.52,INR,card,temporary_bank_error,2026-09-03T04:09:02.460060+00:00,1,1,1709.8,0.57,3769.03,3,FAILED,0.5258,False,0.0
pay_100194,cust_01194,921.88,INR,upi,account_blocked,2026-09-04T04:57:30.270395+00:00,2,1,221.4,0.413,33036.66,24,FAILED,0.01,False,0.0
pay_100195,cust_01195,6652.3,INR,card,network_failure,2026-09-03T23:09:46.317713+00:00,1,0,569.1,0.836,62379.09,23,RECOVERED,0.9343,True,6652.3
pay_100196,cust_01196,1639.68,INR,upi,network_failure,2026-09-03T20:30:39.029798+00:00,1,0,728.2,0.62,5677.24,4,RECOVERED,0.8533,True,1639.68
pay_100197,cust_01197,8418.18,INR,netbanking,network_failure,2026-09-04T04:14:55.229467+00:00,1,1,264.0,0.946,280970.0,43,RECOVERED,0.7911,True,8418.18
pay_100198,cust_01198,6121.02,INR,upi,customer_abandonment,2026-09-04T07:22:01.237580+00:00,1,0,76.9,0.83,215775.4,46,FAILED,0.4047,False,0.0
pay_100199,cust_01199,3493.22,INR,card,payment_method_issue,2026-09-03T22:41:43.858017+00:00,3,0,597.1,0.837,137791.92,26,RECOVERED,0.4655,True,3493.22
pay_100200,cust_01200,5732.55,INR,card,3ds_timeout,2026-09-03T14:42:37.276417+00:00,1,1,1076.3,0.833,61600.21,28,FAILED,0.6584,False,0.0
pay_100201,cust_01201,1186.62,INR,netbanking,network_failure,2026-08-31T15:16:09.964808+00:00,1,1,5362.7,0.782,18043.2,9,RECOVERED,0.5552,True,1186.62
pay_100202,cust_01202,3035.92,INR,card,authentication_failure,2026-09-03T13:11:45.394499+00:00,1,0,1167.1,0.827,47126.88,44,RECOVERED,0.7869,True,3035.92
pay_100203,cust_01203,2059.88,INR,upi,3ds_timeout,2026-09-04T06:50:57.858617+00:00,1,0,107.9,0.662,23412.44,7,RECOVERED,0.8199,True,2059.88
pay_100204,cust_01204,1626.36,INR,netbanking,payment_method_issue,2026-09-03T00:04:01.172573+00:00,1,1,1954.9,0.258,4203.64,8,FAILED,0.1851,False,0.0
pay_100205,cust_01205,749.49,INR,emi,network_failure,2026-09-02T08:13:28.093055+00:00,2,0,2905.4,0.968,119503.14,33,RECOVERED,0.674,True,749.49
pay_100206,cust_01206,7685.9,INR,card,insufficient_funds,2026-09-02T01:13:00.546904+00:00,2,1,3325.9,0.972,103515.2,17,FAILED,0.2806,False,0.0
pay_100207,cust_01207,3367.27,INR,wallet,network_failure,2026-09-03T09:14:16.033598+00:00,1,0,1404.6,0.697,97422.78,19,RECOVERED,0.7894,True,3367.27
pay_100208,cust_01208,1211.42,INR,card,insufficient_funds,2026-09-04T03:53:39.669492+00:00,1,0,285.2,0.787,181771.5,33,RECOVERED,0.516,True,1211.42
pay_100209,cust_01209,1957.76,INR,upi,insufficient_funds,2026-09-03T18:30:13.702615+00:00,1,2,848.6,0.125,7111.65,8,FAILED,0.1202,False,0.0
pay_100210,cust_01210,5009.11,INR,upi,temporary_bank_error,2026-08-31T20:57:21.992730+00:00,1,0,5021.5,0.804,25494.64,10,RECOVERED,0.6819,True,5009.11
pay_100211,cust_01211,709.28,INR,netbanking,network_failure,2026-08-31T20:37:59.704281+00:00,1,0,5040.9,0.784,12544.85,7,RECOVERED,0.7293,True,709.28
pay_100212,cust_01212,2124.85,INR,upi,insufficient_funds,2026-09-03T19:07:10.738268+00:00,3,0,811.7,0.751,3124.31,10,FAILED,0.3232,False,0.0
pay_100213,cust_01213,6638.28,INR,upi,network_failure,2026-09-04T07:45:04.480643+00:00,2,0,53.8,0.257,1156.14,7,RECOVERED,0.7495,True,6638.28
pay_100214,cust_01214,1544.87,INR,netbanking,payment_method_issue,2026-09-03T11:31:11.847965+00:00,1,0,1267.7,0.847,141331.49,44,FAILED,0.6336,False,0.0
pay_100215,cust_01215,1624.19,INR,upi,network_failure,2026-09-03T14:28:03.234242+00:00,1,0,1090.8,0.895,77865.12,41,RECOVERED,0.9382,True,1624.19
pay_100216,cust_01216,3590.73,INR,upi,authentication_failure,2026-09-04T07:37:43.753812+00:00,1,0,61.1,0.482,12196.24,15,RECOVERED,0.7895,True,3590.73
pay_100217,cust_01217,4159.13,INR,card,authentication_failure,2026-09-03T16:32:30.660385+00:00,2,0,966.4,0.235,9133.94,9,FAILED,0.5812,False,0.0
pay_100218,cust_01218,4849.09,INR,upi,3ds_timeout,2026-08-31T20:33:38.781827+00:00,1,1,5045.2,0.734,42380.38,10,RECOVERED,0.5267,True,4849.09
pay_100219,cust_01219,1213.16,INR,netbanking,network_failure,2026-09-03T04:20:07.242224+00:00,1,0,1698.8,0.901,56165.04,11,RECOVERED,0.911,True,1213.16
pay_100220,cust_01220,2253.71,INR,card,3ds_timeout,2026-09-02T07:53:02.084174+00:00,1,1,2925.8,0.937,93715.3,16,RECOVERED,0.6414,True,2253.71
pay_100221,cust_01221,4838.79,INR,upi,3ds_timeout,2026-09-03T20:37:56.152336+00:00,1,2,720.9,0.781,244790.13,50,FAILED,0.604,False,0.0
pay_100222,cust_01222,2545.57,INR,emi,network_failure,2026-08-31T13:55:52.274618+00:00,1,0,5443.0,0.796,13650.45,7,RECOVERED,0.6418,True,2545.57
pay_100223,cust_01223,2583.98,INR,card,payment_method_issue,2026-09-02T06:03:23.917220+00:00,1,0,3035.5,0.758,60231.0,46,RECOVERED,0.5403,True,2583.98
pay_100224,cust_01224,5174.91,INR,netbanking,payment_method_issue,2026-09-02T18:16:56.390378+00:00,1,0,2301.9,0.779,76955.13,28,FAILED,0.4676,False,0.0
pay_100225,cust_01225,1772.16,INR,card,network_failure,2026-09-03T23:13:46.565446+00:00,1,0,565.1,0.793,156975.34,49,RECOVERED,0.8925,True,1772.16
pay_100226,cust_01226,7155.27,INR,upi,temporary_bank_error,2026-09-04T02:08:19.847493+00:00,2,1,390.5,0.889,63002.1,16,RECOVERED,0.6821,True,7155.27
pay_100227,cust_01227,7432.46,INR,card,authentication_failure,2026-09-03T21:11:00.001754+00:00,1,1,687.9,0.504,58260.0,21,FAILED,0.6338,False,0.0
pay_100228,cust_01228,270.56,INR,upi,temporary_bank_error,2026-09-03T21:10:02.889616+00:00,3,0,688.8,0.917,120824.64,27,RECOVERED,0.8625,True,270.56
pay_100229,cust_01229,4528.09,INR,card,payment_method_issue,2026-09-02T16:24:36.764855+00:00,2,0,2414.3,0.897,106269.0,28,FAILED,0.5938,False,0.0
pay_100230,cust_01230,3667.05,INR,upi,customer_abandonment,2026-09-04T07:09:21.832015+00:00,1,1,89.5,0.549,2453.1,6,RECOVERED,0.1554,True,3667.05
pay_100231,cust_01231,1093.16,INR,card,temporary_bank_error,2026-09-04T00:36:02.960183+00:00,2,0,482.8,0.785,190148.5,33,RECOVERED,0.7594,True,1093.16
pay_100232,cust_01232,2307.49,INR,upi,3ds_timeout,2026-09-03T02:25:27.914533+00:00,1,0,1813.4,0.834,106032.4,25,RECOVERED,0.8593,True,2307.49
pay_100233,cust_01233,910.51,INR,upi,3ds_timeout,2026-09-04T03:50:34.600631+00:00,1,0,288.3,0.839,39823.08,40,RECOVERED,0.8528,True,910.51
pay_100234,cust_01234,1235.1,INR,card,temporary_bank_error,2026-09-01T01:34:16.286779+00:00,2,0,4744.6,0.147,1841.37,8,FAILED,0.4926,False,0.0
pay_100235,cust_01235,2390.2,INR,upi,3ds_timeout,2026-09-01T08:04:01.522604+00:00,1,1,4354.8,0.914,58868.55,10,RECOVERED,0.669,True,2390.2
pay_100236,cust_01236,2077.85,INR,upi,network_failure,2026-09-03T09:59:19.869152+00:00,2,0,1359.5,0.817,130254.31,24,RECOVERED,0.8389,True,2077.85
pay_100237,cust_01237,738.71,INR,netbanking,temporary_bank_error,2026-09-02T15:08:29.788378+00:00,1,0,2490.4,0.977,25474.44,13,RECOVERED,0.7709,True,738.71
pay_100238,cust_01238,1165.85,INR,card,authentication_failure,2026-09-03T11:26:50.134552+00:00,1,1,1272.0,0.858,44174.16,40,RECOVERED,0.6918,True,1165.85
pay_100239,cust_01239,3317.68,INR,upi,network_failure,2026-09-04T08:04:25.547005+00:00,1,2,34.4,0.294,6926.24,9,FAILED,0.544,False,0.0
pay_100240,cust_01240,4320.4,INR,upi,temporary_bank_error,2026-09-03T10:59:09.877036+00:00,1,0,1299.7,0.823,26353.6,9,RECOVERED,0.95,True,4320.4
pay_100241,cust_01241,1050.54,INR,upi,3ds_timeout,2026-09-03T04:21:00.577035+00:00,1,1,1697.9,0.462,7262.32,6,FAILED,0.6381,False,0.0
pay_100242,cust_01242,3150.09,INR,upi,network_failure,2026-09-04T06:29:55.252283+00:00,1,2,129.0,0.788,142452.12,25,FAILED,0.7377,False,0.0
pay_100243,cust_01243,1254.7,INR,upi,temporary_bank_error,2026-09-04T06:55:15.849976+00:00,1,0,103.6,0.485,76639.1,22,RECOVERED,0.7817,True,1254.7
pay_100244,cust_01244,2409.15,INR,netbanking,3ds_timeout,2026-09-03T14:22:33.048889+00:00,1,0,1096.3,0.432,14386.5,22,RECOVERED,0.5714,True,2409.15
pay_100245,cust_01245,5335.49,INR,emi,3ds_timeout,2026-09-03T13:03:53.891395+00:00,1,1,1175.0,0.707,54299.84,12,FAILED,0.5088,False,0.0
pay_100246,cust_01246,1136.82,INR,card,customer_abandonment,2026-09-04T04:01:19.783865+00:00,1,0,277.5,0.898,84162.6,41,RECOVERED,0.3335,True,1136.82
pay_100247,cust_01247,2288.13,INR,upi,authentication_failure,2026-09-02T22:46:39.872245+00:00,1,1,2032.2,0.41,40508.55,22,RECOVERED,0.53,True,2288.13
pay_100248,cust_01248,4784.08,INR,wallet,network_failure,2026-09-03T20:24:55.565659+00:00,1,1,733.9,0.767,9103.32,8,RECOVERED,0.781,True,4784.08
pay_100249,cust_01249,5273.65,INR,card,3ds_timeout,2026-09-04T06:24:27.095710+00:00,1,0,134.4,0.783,107590.86,50,RECOVERED,0.8062,True,5273.65
pay_100250,cust_01250,2223.49,INR,netbanking,3ds_timeout,2026-09-04T07:45:50.303743+00:00,1,2,53.0,0.774,58377.6,20,FAILED,0.4751,False,0.0
pay_100251,cust_01251,1065.51,INR,upi,customer_abandonment,2026-09-03T13:16:48.250722+00:00,2,0,1162.1,0.817,159943.38,29,FAILED,0.2212,False,0.0
pay_100252,cust_01252,826.59,INR,card,authentication_failure,2026-09-01T20:12:43.678724+00:00,2,0,3626.1,0.295,6176.03,4,FAILED,0.4472,False,0.0
pay_100253,cust_01253,2133.38,INR,upi,insufficient_funds,2026-09-02T08:02:19.363328+00:00,3,0,2916.6,0.569,15156.58,4,RECOVERED,0.2889,True,2133.38
pay_100254,cust_01254,1170.9,INR,upi,temporary_bank_error,2026-09-04T04:04:25.901524+00:00,2,0,274.4,0.761,69881.73,23,RECOVERED,0.8585,True,1170.9
pay_100255,cust_01255,2043.76,INR,card,insufficient_funds,2026-09-04T05:14:09.114306+00:00,2,1,204.7,0.547,29509.05,10,RECOVERED,0.212,True,2043.76
pay_100256,cust_01256,1958.59,INR,card,payment_method_issue,2026-09-04T04:02:08.414493+00:00,1,0,276.7,0.879,109435.68,28,RECOVERED,0.6591,True,1958.59
pay_100257,cust_01257,852.27,INR,upi,network_failure,2026-09-04T08:01:13.011514+00:00,1,1,37.7,0.495,55390.7,21,RECOVERED,0.7152,True,852.27
pay_100258,cust_01258,2090.84,INR,emi,temporary_bank_error,2026-09-03T23:40:44.834215+00:00,1,0,538.1,0.977,293666.1,40,RECOVERED,0.8654,True,2090.84
pay_100259,cust_01259,942.5,INR,card,network_failure,2026-09-03T09:27:06.822962+00:00,1,0,1391.8,0.759,6775.9,7,RECOVERED,0.8427,True,942.5
pay_100260,cust_01260,1684.54,INR,upi,account_blocked,2026-09-04T07:13:10.171708+00:00,3,0,85.7,0.889,44041.92,37,FAILED,0.086,False,0.0
pay_100261,cust_01261,1223.26,INR,card,network_failure,2026-09-03T15:33:20.851333+00:00,1,1,1025.5,0.301,4871.68,5,FAILED,0.5835,False,0.0
pay_100262,cust_01262,2834.3,INR,upi,3ds_timeout,2026-09-03T14:40:40.658715+00:00,1,0,1078.2,0.879,197438.1,35,RECOVERED,0.8915,True,2834.3
pay_100263,cust_01263,669.48,INR,upi,temporary_bank_error,2026-09-02T14:27:57.729849+00:00,1,1,2530.9,0.248,0.0,1,FAILED,0.5446,False,0.0
pay_100264,cust_01264,1259.91,INR,upi,temporary_bank_error,2026-09-02T22:22:05.195043+00:00,2,0,2056.8,0.762,41936.44,35,RECOVERED,0.6658,True,1259.91
pay_100265,cust_01265,612.08,INR,upi,network_failure,2026-08-31T15:15:39.533543+00:00,1,0,5363.2,0.482,68410.62,20,FAILED,0.6864,False,0.0
pay_100266,cust_01266,1973.87,INR,upi,authentication_failure,2026-09-03T18:06:28.940217+00:00,1,1,872.4,0.785,71058.86,49,FAILED,0.7421,False,0.0
pay_100267,cust_01267,1955.02,INR,upi,temporary_bank_error,2026-09-03T00:33:39.114082+00:00,3,0,1925.2,0.65,5734.47,3,RECOVERED,0.6259,True,1955.02
pay_100268,cust_01268,666.79,INR,card,payment_method_issue,2026-09-02T03:12:50.751733+00:00,1,0,3206.0,0.213,2715.9,7,RECOVERED,0.3224,True,666.79
pay_100269,cust_01269,1169.98,INR,card,temporary_bank_error,2026-09-04T01:35:36.978465+00:00,1,0,423.3,0.905,225899.64,48,RECOVERED,0.9273,True,1169.98
pay_100270,cust_01270,11224.41,INR,card,insufficient_funds,2026-09-03T08:20:57.381674+00:00,1,1,1457.9,0.145,0.0,5,FAILED,0.1406,False,0.0
pay_100271,cust_01271,2050.02,INR,upi,payment_method_issue,2026-09-03T15:25:06.342670+00:00,2,1,1033.8,0.566,26872.02,17,RECOVERED,0.3257,True,2050.02
pay_100272,cust_01272,1491.81,INR,upi,network_failure,2026-09-01T05:24:26.159134+00:00,1,0,4514.4,0.529,46210.57,14,FAILED,0.7273,False,0.0
pay_100273,cust_01273,680.14,INR,upi,payment_method_issue,2026-09-03T06:39:34.292420+00:00,2,1,1559.3,0.077,0.0,8,FAILED,0.1728,False,0.0
pay_100274,cust_01274,5159.34,INR,upi,network_failure,2026-09-04T06:35:24.087539+00:00,1,1,123.5,0.879,25783.0,22,FAILED,0.8682,False,0.0
pay_100275,cust_01275,4433.03,INR,card,temporary_bank_error,2026-09-04T03:07:16.426705+00:00,1,0,331.6,0.904,69280.78,38,RECOVERED,0.8595,True,4433.03
pay_100276,cust_01276,5782.29,INR,card,authentication_failure,2026-09-04T07:37:09.638399+00:00,1,1,61.7,0.859,255630.9,48,FAILED,0.7381,False,0.0
pay_100277,cust_01277,1194.14,INR,emi,3ds_timeout,2026-09-03T11:41:20.580166+00:00,1,1,1257.5,0.699,43739.85,17,FAILED,0.586,False,0.0
pay_100278,cust_01278,3073.7,INR,upi,temporary_bank_error,2026-09-01T17:28:25.917388+00:00,1,0,3790.4,0.764,37258.9,10,RECOVERED,0.8089,True,3073.7
pay_100279,cust_01279,866.23,INR,upi,3ds_timeout,2026-09-01T11:51:46.990384+00:00,1,0,4127.1,0.943,47869.32,7,RECOVERED,0.6893,True,866.23
pay_100280,cust_01280,1674.04,INR,netbanking,3ds_timeout,2026-09-04T00:33:57.957934+00:00,3,0,484.9,0.377,7050.92,5,RECOVERED,0.4629,True,1674.04
pay_100281,cust_01281,1748.13,INR,netbanking,authentication_failure,2026-09-02T12:21:51.393620+00:00,2,1,2657.0,0.976,83566.78,23,FAILED,0.5762,False,0.0
pay_100282,cust_01282,3395.84,INR,upi,authentication_failure,2026-08-31T04:22:39.589734+00:00,1,1,6016.2,0.559,26111.48,8,FAILED,0.5516,False,0.0
pay_100283,cust_01283,2751.08,INR,netbanking,network_failure,2026-09-03T15:43:47.220107+00:00,2,0,1015.1,0.793,127778.2,26,FAILED,0.7312,False,0.0
pay_100284,cust_01284,2558.22,INR,card,authentication_failure,2026-09-04T00:10:17.794903+00:00,3,1,508.6,0.617,53342.56,14,FAILED,0.542,False,0.0
pay_100285,cust_01285,3650.7,INR,card,payment_method_issue,2026-09-04T04:27:40.946413+00:00,2,0,251.2,0.463,7952.8,6,FAILED,0.4397,False,0.0
pay_100286,cust_01286,1690.5,INR,netbanking,network_failure,2026-09-03T13:12:39.514316+00:00,1,0,1166.2,0.923,60374.54,26,RECOVERED,0.8325,True,1690.5
pay_100287,cust_01287,767.62,INR,upi,payment_method_issue,2026-09-03T13:15:26.056982+00:00,1,0,1163.4,0.804,44782.21,47,RECOVERED,0.6476,True,767.62
pay_100288,cust_01288,1066.44,INR,wallet,temporary_bank_error,2026-09-03T23:08:45.966595+00:00,1,0,570.1,0.352,5615.24,5,RECOVERED,0.7639,True,1066.44
pay_100289,cust_01289,3561.39,INR,emi,temporary_bank_error,2026-09-03T18:21:37.312715+00:00,2,0,857.3,0.781,38033.4,14,FAILED,0.6853,False,0.0
pay_100290,cust_01290,2391.67,INR,upi,temporary_bank_error,2026-09-03T04:06:02.043522+00:00,3,0,1712.8,0.307,6166.32,4,RECOVERED,0.6053,True,2391.67
pay_100291,cust_01291,589.62,INR,netbanking,network_failure,2026-09-03T11:21:16.381261+00:00,1,0,1277.6,0.912,58902.24,9,RECOVERED,0.9057,True,589.62
pay_100292,cust_01292,1272.33,INR,card,authentication_failure,2026-09-03T12:54:30.011979+00:00,3,0,1184.4,0.873,36744.63,15,RECOVERED,0.6759,True,1272.33
pay_100293,cust_01293,4533.5,INR,upi,insufficient_funds,2026-09-03T16:05:45.424698+00:00,3,0,993.1,0.566,37302.2,18,FAILED,0.3396,False,0.0
pay_100294,cust_01294,1743.85,INR,netbanking,3ds_timeout,2026-09-02T19:21:00.454248+00:00,2,0,2237.9,0.88,135110.85,40,RECOVERED,0.6341,True,1743.85
pay_100295,cust_01295,801.63,INR,upi,temporary_bank_error,2026-09-04T06:25:16.785037+00:00,1,0,133.6,0.751,61789.0,18,RECOVERED,0.8928,True,801.63
pay_100296,cust_01296,6706.01,INR,emi,customer_abandonment,2026-09-03T07:57:23.927976+00:00,1,0,1481.5,0.764,47359.56,9,FAILED,0.2489,False,0.0
pay_100297,cust_01297,5307.24,INR,upi,temporary_bank_error,2026-09-02T12:41:44.108920+00:00,1,0,2637.1,0.781,274160.95,46,RECOVERED,0.8395,True,5307.24
pay_100298,cust_01298,9024.24,INR,upi,temporary_bank_error,2026-09-03T22:52:27.464150+00:00,1,0,586.4,0.708,8261.28,14,RECOVERED,0.9319,True,9024.24
pay_100299,cust_01299,2236.59,INR,upi,customer_abandonment,2026-09-04T01:26:39.036690+00:00,1,1,432.2,0.978,126790.61,30,FAILED,0.1992,False,0.0
pay_100300,cust_01300,3013.57,INR,card,authentication_failure,2026-09-04T05:12:33.914627+00:00,1,0,206.3,0.207,3565.79,9,RECOVERED,0.6355,True,3013.57
pay_100301,cust_01301,1954.69,INR,upi,payment_method_issue,2026-09-02T21:50:21.801552+00:00,1,0,2088.5,0.786,97734.78,17,RECOVERED,0.6665,True,1954.69
pay_100302,cust_01302,899.01,INR,netbanking,3ds_timeout,2026-09-01T05:20:40.974836+00:00,2,2,4518.2,0.718,2153.13,2,FAILED,0.3262,False,0.0
pay_100303,cust_01303,1844.34,INR,upi,network_failure,2026-09-01T23:50:08.745771+00:00,2,2,3408.7,0.905,15291.15,8,RECOVERED,0.539,True,1844.34
pay_100304,cust_01304,4150.02,INR,upi,payment_method_issue,2026-09-04T07:01:31.769634+00:00,1,1,97.3,0.924,9653.28,8,RECOVERED,0.523,True,4150.02
pay_100305,cust_01305,287.32,INR,upi,insufficient_funds,2026-09-04T08:07:06.027279+00:00,1,0,31.8,0.928,48855.68,25,FAILED,0.633,False,0.0
pay_100306,cust_01306,2108.21,INR,wallet,network_failure,2026-09-03T19:37:27.586705+00:00,2,0,781.4,0.813,243315.52,40,RECOVERED,0.8474,True,2108.21
pay_100307,cust_01307,3772.19,INR,upi,authentication_failure,2026-09-03T17:41:02.465013+00:00,3,0,897.8,0.761,151004.4,27,FAILED,0.6443,False,0.0
pay_100308,cust_01308,548.89,INR,upi,network_failure,2026-09-04T02:31:14.417371+00:00,1,1,367.6,0.539,15993.7,11,RECOVERED,0.7768,True,548.89
